group_id,category,_id
MID_02340,MID,478348
MID_02341,MID,23498
MID_02341,MID,67103
MID_02341,MID,137474
MID_02341,MID,259498
MID_02341,MID,281006
MID_02341,MID,399794
MID_02342,MID,1270
MID_02342,MID,4502
MID_02342,MID,6775
MID_02342,MID,33007
MID_02342,MID,33915
MID_02342,MID,43142
MID_02342,MID,44159
MID_02342,MID,94471
MID_02342,MID,355674
MID_02342,MID,462404
MID_02342,MID,481725
MID_02342,MID,499603
MID_02343,MID,8650
MID_02343,MID,12997
MID_02343,MID,34547
MID_02343,MID,50639
MID_02343,MID,73241
MID_02343,MID,90883
MID_02343,MID,328059
MID_02343,MID,391035
MID_02344,MID,15295
MID_02344,MID,18773
MID_02344,MID,22292
MID_02344,MID,23245
MID_02344,MID,36037
MID_02344,MID,36483
MID_02344,MID,36722
MID_02344,MID,43667
MID_02344,MID,76465
MID_02344,MID,82645
MID_02344,MID,96480
MID_02344,MID,189101
MID_02344,MID,418287
MID_02344,MID,425457
MID_02344,MID,490500
MID_02345,MID,42811
MID_02345,MID,86518
MID_02345,MID,345255
MID_02345,MID,389748
MID_02345,MID,391531
MID_02346,MID,9246
MID_02346,MID,10709
MID_02346,MID,457222
MID_02346,MID,536709
MID_02346,MID,554552
MID_02347,MID,56405
MID_02347,MID,82927
MID_02347,MID,122037
MID_02347,MID,141327
MID_02347,MID,247533
MID_02347,MID,280991
MID_02347,MID,301105
MID_02347,MID,303396
MID_02347,MID,339441
MID_02347,MID,415586
MID_02347,MID,511413
MID_02347,MID,529761
MID_02348,MID,17574
MID_02348,MID,22299
MID_02348,MID,24869
MID_02348,MID,43233
MID_02348,MID,58204
MID_02348,MID,358133
MID_02349,MID,5673
MID_02349,MID,41764
MID_02349,MID,41881
MID_02349,MID,45000
MID_02349,MID,53985
MID_02349,MID,73098
MID_02349,MID,74274
MID_02349,MID,87123
MID_02349,MID,100686
MID_02349,MID,112494
MID_02349,MID,162309
MID_02349,MID,167158
MID_02349,MID,293743
MID_02349,MID,305817
MID_02349,MID,434002
MID_02350,MID,11045
MID_02350,MID,16571
MID_02350,MID,17304
MID_02350,MID,27061
MID_02350,MID,86081
MID_02350,MID,90879
MID_02350,MID,149951
MID_02350,MID,186542
MID_02350,MID,275200
MID_02350,MID,333933
MID_02350,MID,369869
MID_02350,MID,388961
MID_02350,MID,455314
MID_02350,MID,482849
MID_02350,MID,547157
MID_02351,MID,4461
MID_02351,MID,35680
MID_02351,MID,212809
MID_02351,MID,275459
MID_02351,MID,318751
MID_02351,MID,378483
MID_02351,MID,379094
MID_02351,MID,497128
MID_02352,MID,537
MID_02352,MID,3855
MID_02352,MID,11740
MID_02352,MID,12033
MID_02352,MID,18702
MID_02352,MID,37347
MID_02352,MID,63390
MID_02353,MID,14269
MID_02353,MID,16900
MID_02353,MID,22555
MID_02353,MID,23401
MID_02353,MID,28407
MID_02353,MID,46955
MID_02353,MID,53320
MID_02353,MID,83009
MID_02353,MID,177275
MID_02353,MID,215110
MID_02353,MID,272428
MID_02353,MID,311121
MID_02353,MID,365428
MID_02353,MID,423766
MID_02353,MID,518628
MID_02354,MID,4504
MID_02354,MID,8461
MID_02354,MID,20987
MID_02354,MID,21376
MID_02354,MID,24504
MID_02354,MID,42100
MID_02354,MID,58013
MID_02354,MID,60814
MID_02354,MID,463964
MID_02355,MID,9710
MID_02355,MID,12035
MID_02355,MID,12907
MID_02355,MID,23892
MID_02355,MID,30202
MID_02355,MID,46796
MID_02355,MID,49631
MID_02355,MID,51389
MID_02355,MID,80203
MID_02355,MID,93191
MID_02355,MID,226945
MID_02355,MID,297737
MID_02355,MID,439832
MID_02355,MID,533112
MID_02355,MID,541204
MID_02356,MID,1478
MID_02356,MID,8749
MID_02356,MID,14931
MID_02356,MID,18360
MID_02356,MID,18731
MID_02356,MID,29174
MID_02356,MID,33805
MID_02356,MID,35954
MID_02356,MID,72690
MID_02356,MID,84467
MID_02356,MID,93265
MID_02356,MID,93999
MID_02356,MID,211702
MID_02356,MID,249161
MID_02356,MID,448644
MID_02357,MID,19304
MID_02357,MID,22699
MID_02357,MID,24638
MID_02357,MID,46744
MID_02357,MID,63381
MID_02357,MID,198611
MID_02357,MID,338159
MID_02357,MID,545840
MID_02358,MID,18438
MID_02358,MID,28161
MID_02358,MID,51859
MID_02358,MID,60194
MID_02358,MID,164720
MID_02358,MID,181140
MID_02359,MID,9544
MID_02359,MID,18186
MID_02359,MID,23765
MID_02359,MID,41345
MID_02359,MID,123467
MID_02359,MID,201224
MID_02360,MID,6948
MID_02360,MID,31013
MID_02360,MID,45619
MID_02360,MID,61820
MID_02360,MID,87917
MID_02360,MID,94379
MID_02360,MID,145118
MID_02360,MID,199692
MID_02360,MID,266550
MID_02360,MID,414574
MID_02361,MID,14792
MID_02361,MID,23543
MID_02361,MID,42243
MID_02361,MID,54049
MID_02361,MID,58959
MID_02361,MID,70033
MID_02361,MID,77298
MID_02361,MID,294884
MID_02361,MID,298160
MID_02361,MID,340367
MID_02361,MID,463046
MID_02362,MID,158508
MID_02362,MID,159805
MID_02362,MID,167311
MID_02362,MID,261017
MID_02362,MID,272784
MID_02362,MID,296443
MID_02362,MID,306603
MID_02362,MID,336461
MID_02362,MID,354818
MID_02362,MID,380533
MID_02362,MID,408649
MID_02362,MID,471985
MID_02363,MID,21740
MID_02363,MID,26195
MID_02363,MID,51790
MID_02363,MID,78647
MID_02363,MID,80067
MID_02363,MID,82190
MID_02363,MID,167617
MID_02363,MID,255452
MID_02363,MID,274319
MID_02363,MID,424697
MID_02363,MID,432197
MID_02364,MID,23154
MID_02364,MID,23788
MID_02364,MID,33777
MID_02364,MID,49536
MID_02364,MID,53456
MID_02364,MID,177131
MID_02364,MID,333171
MID_02365,MID,39401
MID_02365,MID,99139
MID_02365,MID,128555
MID_02365,MID,224604
MID_02365,MID,456607
MID_02366,MID,9138
MID_02366,MID,15180
MID_02366,MID,29650
MID_02366,MID,32718
MID_02366,MID,33197
MID_02366,MID,35527
MID_02366,MID,45040
MID_02366,MID,70003
MID_02366,MID,77229
MID_02366,MID,81139
MID_02366,MID,85006
MID_02366,MID,160565
MID_02366,MID,322480
MID_02366,MID,380086
MID_02366,MID,537572
MID_02367,MID,2989
MID_02367,MID,6694
MID_02367,MID,8061
MID_02367,MID,9610
MID_02367,MID,14803
MID_02367,MID,17645
MID_02367,MID,84665
MID_02367,MID,88723
MID_02367,MID,128212
MID_02367,MID,156778
MID_02367,MID,166020
MID_02367,MID,235210
MID_02367,MID,257052
MID_02367,MID,525895
MID_02367,MID,562045
MID_02368,MID,9588
MID_02368,MID,12210
MID_02368,MID,20831
MID_02368,MID,26962
MID_02368,MID,28996
MID_02368,MID,50442
MID_02368,MID,54401
MID_02368,MID,94336
MID_02368,MID,108989
MID_02368,MID,235720
MID_02368,MID,240819
MID_02368,MID,240872
MID_02368,MID,247606
MID_02368,MID,271481
MID_02368,MID,509254
MID_02369,MID,6161
MID_02369,MID,50213
MID_02369,MID,75025
MID_02369,MID,78624
MID_02369,MID,100147
MID_02369,MID,117850
MID_02369,MID,147873
MID_02369,MID,247903
MID_02369,MID,268097
MID_02369,MID,398814
MID_02369,MID,426614
MID_02369,MID,473670
MID_02369,MID,499806
MID_02369,MID,525452
MID_02369,MID,526116
MID_02370,MID,4020
MID_02370,MID,16581
MID_02370,MID,16619
MID_02370,MID,29513
MID_02370,MID,35617
MID_02370,MID,39290
MID_02370,MID,47922
MID_02370,MID,49792
MID_02370,MID,67939
MID_02370,MID,78662
MID_02370,MID,285693
MID_02371,MID,21103
MID_02371,MID,59047
MID_02371,MID,59845
MID_02371,MID,73221
MID_02371,MID,91964
MID_02371,MID,248913
MID_02371,MID,556826
MID_02372,MID,47559
MID_02372,MID,52670
MID_02372,MID,82230
MID_02372,MID,138784
MID_02372,MID,212407
MID_02372,MID,227377
MID_02372,MID,355648
MID_02372,MID,403659
MID_02372,MID,441740
MID_02372,MID,469309
MID_02372,MID,499016
MID_02372,MID,502305
MID_02372,MID,507395
MID_02372,MID,559626
MID_02372,MID,564674
MID_02373,MID,1028
MID_02373,MID,43727
MID_02373,MID,72055
MID_02373,MID,362725
MID_02373,MID,423074
MID_02373,MID,433421
MID_02373,MID,445635
MID_02373,MID,555943
MID_02374,MID,40709
MID_02374,MID,52453
MID_02374,MID,54595
MID_02374,MID,149730
MID_02374,MID,150772
MID_02374,MID,237672
MID_02374,MID,327291
MID_02374,MID,513710
MID_02375,MID,28277
MID_02375,MID,46037
MID_02375,MID,51135
MID_02375,MID,73891
MID_02375,MID,94255
MID_02375,MID,96610
MID_02375,MID,152759
MID_02375,MID,194286
MID_02375,MID,212363
MID_02375,MID,321940
MID_02375,MID,364547
MID_02375,MID,403946
MID_02375,MID,442078
MID_02375,MID,514868
MID_02375,MID,538026
MID_02376,MID,162
MID_02376,MID,9912
MID_02376,MID,26469
MID_02376,MID,38972
MID_02376,MID,45820
MID_02376,MID,46443
MID_02376,MID,226803
MID_02376,MID,433858
MID_02376,MID,478340
MID_02377,MID,375
MID_02377,MID,14784
MID_02377,MID,27436
MID_02377,MID,65851
MID_02377,MID,72931
MID_02377,MID,75816
MID_02377,MID,79682
MID_02377,MID,88968
MID_02377,MID,91544
MID_02377,MID,190661
MID_02377,MID,451800
MID_02377,MID,537233
MID_02378,MID,10302
MID_02378,MID,33055
MID_02378,MID,64470
MID_02378,MID,122451
MID_02378,MID,134179
MID_02378,MID,160973
MID_02378,MID,210308
MID_02378,MID,258844
MID_02378,MID,313725
MID_02378,MID,324135
MID_02378,MID,353862
MID_02378,MID,354364
MID_02378,MID,462563
MID_02378,MID,476250
MID_02378,MID,559501
MID_02379,MID,46986
MID_02379,MID,121652
MID_02379,MID,179149
MID_02379,MID,215238
MID_02379,MID,218414
MID_02379,MID,285264
MID_02379,MID,368953
MID_02379,MID,449183
MID_02379,MID,482871
MID_02379,MID,484162
MID_02379,MID,503959
MID_02379,MID,519991
MID_02379,MID,538246
MID_02379,MID,557061
MID_02379,MID,561219
MID_02380,MID,4339
MID_02380,MID,64795
MID_02380,MID,203114
MID_02380,MID,361997
MID_02380,MID,530077
MID_02381,MID,9487
MID_02381,MID,22088
MID_02381,MID,36787
MID_02381,MID,129525
MID_02381,MID,192408
MID_02382,MID,26372
MID_02382,MID,46361
MID_02382,MID,101590
MID_02382,MID,142984
MID_02382,MID,145895
MID_02382,MID,149866
MID_02382,MID,319759
MID_02382,MID,324955
MID_02382,MID,332976
MID_02382,MID,338547
MID_02382,MID,502217
MID_02382,MID,554814
MID_02382,MID,560675
MID_02382,MID,566665
MID_02382,MID,569081
MID_02383,MID,5995
MID_02383,MID,14617
MID_02383,MID,37596
MID_02383,MID,101463
MID_02383,MID,173550
MID_02383,MID,220602
MID_02383,MID,253954
MID_02383,MID,265627
MID_02383,MID,275815
MID_02383,MID,285718
MID_02383,MID,294298
MID_02383,MID,371787
MID_02383,MID,392190
MID_02383,MID,419737
MID_02383,MID,489245
MID_02384,MID,4177
MID_02384,MID,149661
MID_02384,MID,150244
MID_02384,MID,299704
MID_02384,MID,301469
MID_02384,MID,306586
MID_02384,MID,391491
MID_02384,MID,436210
MID_02384,MID,443899
MID_02384,MID,493240
MID_02384,MID,499189
MID_02384,MID,558553
MID_02385,MID,20694
MID_02385,MID,27438
MID_02385,MID,40026
MID_02385,MID,44989
MID_02385,MID,49497
MID_02385,MID,51720
MID_02385,MID,55567
MID_02385,MID,59476
MID_02385,MID,65544
MID_02385,MID,93501
MID_02385,MID,129374
MID_02385,MID,333269
MID_02385,MID,339760
MID_02385,MID,399508
MID_02385,MID,543102
MID_02386,MID,7677
MID_02386,MID,8647
MID_02386,MID,17620
MID_02386,MID,47027
MID_02386,MID,54507
MID_02386,MID,74755
MID_02386,MID,82968
MID_02386,MID,143554
MID_02386,MID,145151
MID_02386,MID,152535
MID_02386,MID,216479
MID_02386,MID,252574
MID_02386,MID,307114
MID_02386,MID,471566
MID_02386,MID,545643
MID_02387,MID,11855
MID_02387,MID,149227
MID_02387,MID,179012
MID_02387,MID,180547
MID_02387,MID,220665
MID_02387,MID,250791
MID_02387,MID,323811
MID_02387,MID,445162
MID_02387,MID,450110
MID_02387,MID,458380
MID_02387,MID,481324
MID_02387,MID,486204
MID_02387,MID,490520
MID_02387,MID,504963
MID_02387,MID,543630
MID_02388,MID,10196
MID_02388,MID,64430
MID_02388,MID,95304
MID_02388,MID,137097
MID_02388,MID,192902
MID_02388,MID,292206
MID_02388,MID,484581
MID_02388,MID,569067
MID_02389,MID,16447
MID_02389,MID,29378
MID_02389,MID,48415
MID_02389,MID,55380
MID_02389,MID,246251
MID_02389,MID,348844
MID_02390,MID,22605
MID_02390,MID,44968
MID_02390,MID,66682
MID_02390,MID,69913
MID_02390,MID,79801
MID_02390,MID,81235
MID_02390,MID,97167
MID_02390,MID,132923
MID_02390,MID,221567
MID_02390,MID,299044
MID_02390,MID,300311
MID_02390,MID,352216
MID_02390,MID,357888
MID_02390,MID,377172
MID_02390,MID,459677
MID_02391,MID,11303
MID_02391,MID,50953
MID_02391,MID,70850
MID_02391,MID,171434
MID_02391,MID,297748
MID_02392,MID,659
MID_02392,MID,2623
MID_02392,MID,4683
MID_02392,MID,10836
MID_02392,MID,11627
MID_02392,MID,19396
MID_02392,MID,46999
MID_02392,MID,59409
MID_02392,MID,59705
MID_02392,MID,65100
MID_02392,MID,69824
MID_02392,MID,71442
MID_02392,MID,73845
MID_02392,MID,376186
MID_02392,MID,405215
MID_02393,MID,13218
MID_02393,MID,13374
MID_02393,MID,17034
MID_02393,MID,33453
MID_02393,MID,71459
MID_02393,MID,181703
MID_02394,MID,7865
MID_02394,MID,7905
MID_02394,MID,15343
MID_02394,MID,31432
MID_02394,MID,54319
MID_02394,MID,56716
MID_02394,MID,64627
MID_02394,MID,65145
MID_02394,MID,70349
MID_02394,MID,93604
MID_02394,MID,362950
MID_02394,MID,393467
MID_02395,MID,13056
MID_02395,MID,92149
MID_02395,MID,334053
MID_02395,MID,341600
MID_02395,MID,380648
MID_02396,MID,1043
MID_02396,MID,24864
MID_02396,MID,38059
MID_02396,MID,40577
MID_02396,MID,51870
MID_02396,MID,57028
MID_02396,MID,65659
MID_02396,MID,90911
MID_02396,MID,95326
MID_02396,MID,211569
MID_02396,MID,304114
MID_02396,MID,347179
MID_02396,MID,414517
MID_02396,MID,471084
MID_02396,MID,472468
MID_02397,MID,13617
MID_02397,MID,41662
MID_02397,MID,45716
MID_02397,MID,136068
MID_02397,MID,160503
MID_02397,MID,165147
MID_02397,MID,191220
MID_02397,MID,199799
MID_02397,MID,252006
MID_02397,MID,258226
MID_02397,MID,326211
MID_02397,MID,336576
MID_02397,MID,482468
MID_02397,MID,489955
MID_02397,MID,493513
MID_02398,MID,699
MID_02398,MID,9471
MID_02398,MID,22898
MID_02398,MID,26881
MID_02398,MID,29605
MID_02398,MID,41100
MID_02398,MID,53108
MID_02398,MID,61375
MID_02398,MID,72392
MID_02398,MID,76810
MID_02398,MID,80003
MID_02398,MID,206013
MID_02398,MID,433675
MID_02398,MID,484037
MID_02398,MID,497181
MID_02399,MID,36345
MID_02399,MID,54565
MID_02399,MID,286231
MID_02399,MID,339775
MID_02399,MID,541616
MID_02400,MID,4716
MID_02400,MID,8610
MID_02400,MID,10965
MID_02400,MID,15821
MID_02400,MID,22925
MID_02400,MID,29781
MID_02400,MID,38640
MID_02400,MID,63893
MID_02400,MID,72974
MID_02400,MID,235226
MID_02400,MID,255878
MID_02400,MID,261623
MID_02400,MID,351965
MID_02400,MID,486097
MID_02400,MID,501720
MID_02401,MID,23108
MID_02401,MID,24845
MID_02401,MID,47287
MID_02401,MID,77034
MID_02401,MID,90612
MID_02401,MID,118568
MID_02401,MID,123714
MID_02401,MID,177246
MID_02401,MID,300098
MID_02401,MID,366350
MID_02401,MID,375810
MID_02401,MID,416290
MID_02401,MID,519582
MID_02401,MID,533784
MID_02401,MID,548361
MID_02402,MID,52678
MID_02402,MID,53733
MID_02402,MID,60168
MID_02402,MID,65269
MID_02402,MID,84066
MID_02402,MID,89521
MID_02402,MID,246590
MID_02402,MID,266260
MID_02402,MID,285986
MID_02402,MID,299406
MID_02402,MID,304155
MID_02402,MID,332526
MID_02402,MID,334965
MID_02402,MID,375919
MID_02402,MID,418149
MID_02403,MID,12850
MID_02403,MID,14950
MID_02403,MID,22185
MID_02403,MID,23350
MID_02403,MID,33615
MID_02403,MID,67979
MID_02403,MID,74269
MID_02403,MID,90786
MID_02403,MID,119856
MID_02403,MID,183872
MID_02403,MID,191507
MID_02403,MID,271847
MID_02403,MID,323897
MID_02403,MID,401696
MID_02403,MID,488706
MID_02404,MID,81762
MID_02404,MID,81817
MID_02404,MID,92513
MID_02404,MID,158012
MID_02404,MID,424426
MID_02404,MID,479862
MID_02404,MID,515181
MID_02405,MID,119814
MID_02405,MID,176223
MID_02405,MID,180283
MID_02405,MID,187315
MID_02405,MID,243160
MID_02405,MID,293267
MID_02405,MID,311124
MID_02405,MID,323316
MID_02405,MID,323883
MID_02405,MID,365109
MID_02405,MID,400413
MID_02405,MID,406002
MID_02405,MID,446018
MID_02405,MID,483513
MID_02405,MID,494735
MID_02406,MID,10514
MID_02406,MID,32836
MID_02406,MID,65167
MID_02406,MID,88080
MID_02406,MID,110823
MID_02406,MID,186796
MID_02406,MID,211329
MID_02406,MID,328582
MID_02406,MID,416445
MID_02406,MID,417372
MID_02406,MID,436329
MID_02406,MID,494200
MID_02406,MID,518500
MID_02406,MID,539301
MID_02406,MID,566120
MID_02407,MID,17654
MID_02407,MID,218945
MID_02407,MID,275842
MID_02407,MID,305367
MID_02407,MID,315897
MID_02407,MID,336027
MID_02407,MID,383901
MID_02407,MID,400876
MID_02407,MID,410216
MID_02407,MID,456436
MID_02407,MID,470164
MID_02407,MID,486740
MID_02407,MID,487796
MID_02407,MID,503442
MID_02407,MID,560045
MID_02408,MID,7350
MID_02408,MID,9052
MID_02408,MID,48271
MID_02408,MID,74418
MID_02408,MID,84871
MID_02408,MID,87779
MID_02408,MID,90247
MID_02408,MID,124559
MID_02408,MID,150886
MID_02408,MID,165738
MID_02408,MID,172458
MID_02408,MID,260824
MID_02408,MID,261873
MID_02408,MID,456623
MID_02408,MID,544371
MID_02409,MID,37724
MID_02409,MID,56775
MID_02409,MID,91278
MID_02409,MID,94900
MID_02409,MID,108965
MID_02409,MID,146792
MID_02409,MID,155162
MID_02409,MID,249014
MID_02409,MID,256287
MID_02409,MID,384440
MID_02409,MID,410532
MID_02409,MID,446995
MID_02409,MID,464692
MID_02409,MID,465540
MID_02409,MID,510509
MID_02410,MID,35
MID_02410,MID,9316
MID_02410,MID,15557
MID_02410,MID,21722
MID_02410,MID,26562
MID_02410,MID,41108
MID_02410,MID,68813
MID_02410,MID,73281
MID_02410,MID,80307
MID_02410,MID,127254
MID_02410,MID,276433
MID_02410,MID,302237
MID_02410,MID,486233
MID_02410,MID,505175
MID_02410,MID,531392
MID_02411,MID,7995
MID_02411,MID,16279
MID_02411,MID,16662
MID_02411,MID,49864
MID_02411,MID,76776
MID_02411,MID,178418
MID_02411,MID,182904
MID_02411,MID,206597
MID_02411,MID,276949
MID_02411,MID,280302
MID_02411,MID,307144
MID_02411,MID,333953
MID_02411,MID,427903
MID_02411,MID,497835
MID_02411,MID,564349
MID_02412,MID,90954
MID_02412,MID,92136
MID_02412,MID,98862
MID_02412,MID,275603
MID_02412,MID,340630
MID_02413,MID,12152
MID_02413,MID,23153
MID_02413,MID,32367
MID_02413,MID,160235
MID_02413,MID,176449
MID_02413,MID,204458
MID_02413,MID,265214
MID_02413,MID,310474
MID_02413,MID,374307
MID_02413,MID,382666
MID_02413,MID,401358
MID_02413,MID,407074
MID_02413,MID,435246
MID_02413,MID,496886
MID_02413,MID,545368
MID_02414,MID,19715
MID_02414,MID,26519
MID_02414,MID,58041
MID_02414,MID,60369
MID_02414,MID,464743
MID_02415,MID,4115
MID_02415,MID,13642
MID_02415,MID,21590
MID_02415,MID,35078
MID_02415,MID,36600
MID_02415,MID,66384
MID_02415,MID,88339
MID_02415,MID,95628
MID_02415,MID,98970
MID_02415,MID,138430
MID_02415,MID,276322
MID_02416,MID,5347
MID_02416,MID,10228
MID_02416,MID,21989
MID_02416,MID,23697
MID_02416,MID,51663
MID_02416,MID,513563
MID_02417,MID,22998
MID_02417,MID,25272
MID_02417,MID,37959
MID_02417,MID,40665
MID_02417,MID,40871
MID_02417,MID,97599
MID_02417,MID,272859
MID_02417,MID,448011
MID_02418,MID,13825
MID_02418,MID,17564
MID_02418,MID,26963
MID_02418,MID,30047
MID_02418,MID,32908
MID_02418,MID,34021
MID_02418,MID,39145
MID_02418,MID,41496
MID_02418,MID,43270
MID_02418,MID,63218
MID_02418,MID,93117
MID_02418,MID,95026
MID_02418,MID,145108
MID_02418,MID,165319
MID_02418,MID,252494
MID_02419,MID,64786
MID_02419,MID,83398
MID_02419,MID,166070
MID_02419,MID,285572
MID_02419,MID,435450
MID_02419,MID,442908
MID_02420,MID,7013
MID_02420,MID,9359
MID_02420,MID,21159
MID_02420,MID,154962
MID_02420,MID,180232
MID_02421,MID,2776
MID_02421,MID,14233
MID_02421,MID,17944
MID_02421,MID,26628
MID_02421,MID,37192
MID_02421,MID,41464
MID_02421,MID,66779
MID_02421,MID,71489
MID_02421,MID,82024
MID_02421,MID,526085
MID_02422,MID,24867
MID_02422,MID,96894
MID_02422,MID,112683
MID_02422,MID,138758
MID_02422,MID,151872
MID_02422,MID,154121
MID_02422,MID,170544
MID_02422,MID,176537
MID_02422,MID,199403
MID_02422,MID,209661
MID_02422,MID,341411
MID_02422,MID,354389
MID_02422,MID,430270
MID_02422,MID,512779
MID_02422,MID,547394
MID_02423,MID,178813
MID_02423,MID,203313
MID_02423,MID,287366
MID_02423,MID,360387
MID_02423,MID,385635
MID_02423,MID,481368
MID_02423,MID,500065
MID_02423,MID,533880
MID_02424,MID,67966
MID_02424,MID,125463
MID_02424,MID,159275
MID_02424,MID,177728
MID_02424,MID,185988
MID_02424,MID,207300
MID_02424,MID,275958
MID_02424,MID,347135
MID_02424,MID,403858
MID_02424,MID,421183
MID_02424,MID,426616
MID_02424,MID,434041
MID_02424,MID,460315
MID_02424,MID,524858
MID_02424,MID,553046
MID_02425,MID,3379
MID_02425,MID,16192
MID_02425,MID,16211
MID_02425,MID,21157
MID_02425,MID,25134
MID_02425,MID,32617
MID_02425,MID,37044
MID_02425,MID,47941
MID_02425,MID,63415
MID_02425,MID,77646
MID_02425,MID,89810
MID_02425,MID,108658
MID_02425,MID,340957
MID_02425,MID,518865
MID_02425,MID,560082
MID_02426,MID,46747
MID_02426,MID,144141
MID_02426,MID,145377
MID_02426,MID,160545
MID_02426,MID,257329
MID_02426,MID,286707
MID_02426,MID,290659
MID_02426,MID,298756
MID_02426,MID,308453
MID_02426,MID,366221
MID_02426,MID,370636
MID_02426,MID,498146
MID_02426,MID,518025
MID_02426,MID,521238
MID_02427,MID,585
MID_02427,MID,4940
MID_02427,MID,5332
MID_02427,MID,6458
MID_02427,MID,8119
MID_02427,MID,124935
MID_02427,MID,330595
MID_02427,MID,338032
MID_02428,MID,4862
MID_02428,MID,23225
MID_02428,MID,47127
MID_02428,MID,78941
MID_02428,MID,81169
MID_02428,MID,93698
MID_02428,MID,96878
MID_02428,MID,108270
MID_02428,MID,112406
MID_02428,MID,149964
MID_02428,MID,226553
MID_02428,MID,274658
MID_02428,MID,294231
MID_02428,MID,465045
MID_02428,MID,514569
MID_02429,MID,14230
MID_02429,MID,15916
MID_02429,MID,21531
MID_02429,MID,31505
MID_02429,MID,32547
MID_02429,MID,33202
MID_02429,MID,36796
MID_02429,MID,58246
MID_02429,MID,70105
MID_02429,MID,88683
MID_02429,MID,94364
MID_02429,MID,119259
MID_02429,MID,179777
MID_02429,MID,195652
MID_02429,MID,486159
MID_02430,MID,761
MID_02430,MID,15435
MID_02430,MID,19143
MID_02430,MID,26550
MID_02430,MID,30670
MID_02430,MID,35462
MID_02430,MID,60569
MID_02430,MID,80646
MID_02430,MID,105622
MID_02430,MID,138567
MID_02430,MID,140978
MID_02430,MID,146751
MID_02430,MID,154272
MID_02430,MID,244827
MID_02430,MID,480109
MID_02431,MID,1450
MID_02431,MID,9220
MID_02431,MID,10246
MID_02431,MID,22175
MID_02431,MID,26942
MID_02431,MID,34545
MID_02431,MID,44100
MID_02431,MID,48252
MID_02431,MID,164355
MID_02431,MID,222552
MID_02431,MID,321724
MID_02431,MID,439079
MID_02432,MID,20503
MID_02432,MID,22888
MID_02432,MID,23258
MID_02432,MID,30341
MID_02432,MID,39881
MID_02432,MID,40018
MID_02432,MID,69334
MID_02432,MID,84228
MID_02432,MID,85394
MID_02432,MID,93399
MID_02432,MID,109550
MID_02432,MID,180076
MID_02432,MID,254408
MID_02432,MID,380428
MID_02432,MID,531054
MID_02433,MID,38417
MID_02433,MID,63718
MID_02433,MID,65963
MID_02433,MID,127532
MID_02433,MID,148228
MID_02433,MID,214746
MID_02433,MID,377685
MID_02433,MID,409410
MID_02433,MID,435085
MID_02433,MID,442831
MID_02433,MID,449735
MID_02433,MID,489884
MID_02433,MID,534253
MID_02434,MID,8289
MID_02434,MID,16752
MID_02434,MID,20914
MID_02434,MID,27328
MID_02434,MID,27999
MID_02434,MID,48616
MID_02434,MID,51991
MID_02434,MID,69547
MID_02434,MID,90206
MID_02434,MID,93774
MID_02434,MID,96565
MID_02434,MID,126890
MID_02434,MID,439172
MID_02434,MID,496081
MID_02434,MID,563946
MID_02435,MID,135518
MID_02435,MID,141153
MID_02435,MID,187152
MID_02435,MID,215513
MID_02435,MID,247575
MID_02435,MID,299467
MID_02435,MID,304919
MID_02435,MID,369881
MID_02435,MID,417649
MID_02435,MID,427369
MID_02435,MID,494106
MID_02435,MID,506462
MID_02435,MID,526098
MID_02435,MID,552886
MID_02435,MID,567804
MID_02436,MID,519
MID_02436,MID,2079
MID_02436,MID,5210
MID_02436,MID,5232
MID_02436,MID,33580
MID_02436,MID,36501
MID_02436,MID,74380
MID_02436,MID,207158
MID_02436,MID,236742
MID_02436,MID,250527
MID_02436,MID,317453
MID_02436,MID,320440
MID_02436,MID,429113
MID_02437,MID,10580
MID_02437,MID,11964
MID_02437,MID,17589
MID_02437,MID,22685
MID_02437,MID,29171
MID_02437,MID,38095
MID_02437,MID,59978
MID_02437,MID,125749
MID_02437,MID,198630
MID_02437,MID,291281
MID_02437,MID,350432
MID_02437,MID,497593
MID_02437,MID,522640
MID_02437,MID,569107
MID_02438,MID,8934
MID_02438,MID,15339
MID_02438,MID,24266
MID_02438,MID,52119
MID_02438,MID,64666
MID_02438,MID,69252
MID_02438,MID,273611
MID_02438,MID,491243
MID_02438,MID,517730
MID_02439,MID,5106
MID_02439,MID,5528
MID_02439,MID,5909
MID_02439,MID,19191
MID_02439,MID,24228
MID_02439,MID,26764
MID_02439,MID,57839
MID_02439,MID,71950
MID_02439,MID,83635
MID_02439,MID,99128
MID_02439,MID,219965
MID_02439,MID,460610
MID_02440,MID,109466
MID_02440,MID,139885
MID_02440,MID,186501
MID_02440,MID,214257
MID_02440,MID,218527
MID_02440,MID,411296
MID_02440,MID,413992
MID_02440,MID,444452
MID_02440,MID,514169
MID_02440,MID,533434
MID_02440,MID,563556
MID_02441,MID,17889
MID_02441,MID,22206
MID_02441,MID,27994
MID_02441,MID,30053
MID_02441,MID,40881
MID_02441,MID,46973
MID_02441,MID,49065
MID_02441,MID,57112
MID_02441,MID,72834
MID_02441,MID,75437
MID_02441,MID,76626
MID_02441,MID,77391
MID_02441,MID,104001
MID_02441,MID,264791
MID_02441,MID,372787
MID_02442,MID,40249
MID_02442,MID,63994
MID_02442,MID,306333
MID_02442,MID,312826
MID_02442,MID,520507
